title,budget,revenue,release_date,genres,release_year,genre
Barbecue,6000000.0,14348529.0,2014-04-30,"[{'id': 35, 'name': 'Comedy'}]",2014,Comedy
Falling From Grace,3.0,232.0,1992-02-21,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1992,Drama
San Andreas,110000000.0,470490832.0,2015-05-27,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2015,Action
A Company Man,3500000.0,7339398.0,2012-10-11,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",2012,Drama
Hitman: Agent 47,35000000.0,81967450.0,2015-08-20,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2015,Action
Jimmy P.,10000000.0,30283.0,2013-09-11,"[{'id': 18, 'name': 'Drama'}]",2013,Drama
Ricki and the Flash,18000000.0,41325328.0,2015-07-10,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",2015,Comedy
Piku,5500000.0,22159216.0,2015-05-08,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2015,Drama
Pitch Perfect 2,29000000.0,287506194.0,2015-05-07,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",2015,Comedy
Carol,11800000.0,40272135.0,2015-11-20,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",2015,Romance
Strangerland,10000000.0,17472.0,2015-07-01,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2015,Drama
The Lobster,4000000.0,15656193.0,2015-10-08,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",2015,Thriller
Maggie,4000000.0,187112.0,2015-05-08,"[{'id': 27, 'name': 'Horror'}]",2015,Horror
Hot Pursuit,35000000.0,51680201.0,2015-05-08,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2015,Action
The Green Inferno,5000000.0,6833445.0,2014-09-04,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2014,Action
A Driver for Vera,3300000.0,2011837.0,2004-07-27,"[{'id': 18, 'name': 'Drama'}]",2004,Drama
Plus one,336029.0,927277.0,2008-08-21,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2008,Drama
The Martian,108000000.0,630161890.0,2015-09-30,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",2015,Drama
Badlapur,3700000.0,11480000.0,2015-02-20,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2015,Crime
Youth,13360000.0,2000000.0,2015-05-20,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2015,Comedy
Wake Up Sid,3000000.0,11000000.0,2009-10-02,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",2009,Drama
Rangeela,2800000.0,14000000.0,1995-01-01,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1995,Drama
Sarkar,1900000.0,5900000.0,2005-07-01,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",2005,Crime
Spy,65000000.0,235666219.0,2015-05-06,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2015,Action
Trainwreck,35000000.0,140795793.0,2015-07-17,"[{'id': 35, 'name': 'Comedy'}]",2015,Comedy
From a Whisper to a Scream,1100000.0,1400000.0,1987-09-25,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",1987,Comedy
Aloha,37000000.0,26250020.0,2015-05-27,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2015,Drama
Tutto tutto niente niente,5579750.0,8927600.0,2012-11-30,"[{'id': 35, 'name': 'Comedy'}]",2012,Comedy
Song One,6000000.0,32251.0,2014-01-20,"[{'id': 18, 'name': 'Drama'}]",2014,Drama
Dragon Blade,65000000.0,121545703.0,2015-02-19,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",2015,Action
Mere Brother Ki Dulhan,5510000.0,18050000.0,2011-09-09,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2011,Drama
Entourage,30000000.0,49263404.0,2015-06-03,"[{'id': 35, 'name': 'Comedy'}]",2015,Comedy
5 Flights Up,6000000.0,1020921.0,2014-09-05,"[{'id': 18, 'name': 'Drama'}]",2014,Drama
Inside Out,175000000.0,857611174.0,2015-06-09,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",2015,Drama
Tanu Weds Manu,400000.0,252000.0,2011-03-25,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",2011,Drama
The Hunger Games: Mockingjay - Part 2,160000000.0,653428261.0,2015-11-18,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",2015,Action
Max,20000000.0,43967255.0,2015-06-26,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",2015,Adventure
Pixels,88000000.0,243637091.0,2015-07-16,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",2015,Action
Allegiant,110000000.0,179246868.0,2016-03-09,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",2016,Adventure
Fantastic Beasts and Where to Find Them,180000000.0,809342332.0,2016-11-16,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",2016,Adventure
Madras Cafe,5400000.0,6500000.0,2013-08-23,"[{'id': 53, 'name': 'Thriller'}]",2013,Thriller
The Secret Life of Pets,75000000.0,875457937.0,2016-06-18,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",2016,Animation
White Tiger,11000000.0,7200000.0,2012-05-03,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10752, 'name': 'War'}]",2012,Action
Gabbar Is Back,11000000.0,41000000.0,2015-05-01,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",2015,Drama
Little Boy,20000000.0,6485961.0,2015-04-23,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",2015,Comedy
Self/less,26000000.0,30523226.0,2015-07-10,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2015,Science Fiction
Criminal,31500000.0,14708696.0,2016-04-14,"[{'id': 28, 'name': 'Action'}]",2016,Action
The Last Witch Hunter,90000000.0,146936910.0,2015-10-21,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",2015,Fantasy
Krampus,15000000.0,61548707.0,2015-11-26,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",2015,Horror
Suicide Squad,175000000.0,745600054.0,2016-08-02,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",2016,Action
Bluffmaster!,1823152.0,7133082.0,2005-01-01,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",2005,Drama
Independence Day: Resurgence,165000000.0,389681935.0,2016-06-22,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",2016,Action
Star Trek Beyond,185000000.0,343471816.0,2016-07-07,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",2016,Action
Pizza,240000.0,2800000.0,2012-10-19,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}]",2012,Thriller
Rockstar,10920000.0,19660000.0,2011-11-11,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",2011,Drama
This is Sodom,2745000.0,5850000.0,2010-08-05,"[{'id': 35, 'name': 'Comedy'}, {'id': 36, 'name': 'History'}]",2010,Comedy
Jackson County Jail,445000.0,2300000.0,1976-03-31,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1976,Crime
Kaminey,9000000.0,18130000.0,2009-08-14,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2009,Action
Company,1500000.0,6000000.0,2002-04-15,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",2002,Action
Vishwaroopam,17000000.0,51000000.0,2013-01-25,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2013,Action
Shootout at Lokhandwala,11000000.0,12000000.0,2007-05-25,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",2007,Action
Josh,6900000.0,15000000.0,2000-06-09,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",2000,Romance
Dhoom 3,19500000.0,91000000.0,2013-12-18,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2013,Action
Dhoom 2,11000000.0,46396427.0,2006-11-24,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2006,Drama
Ted 2,68000000.0,217022588.0,2015-06-25,"[{'id': 35, 'name': 'Comedy'}]",2015,Comedy
Minions,74000000.0,1156730962.0,2015-06-17,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",2015,Family
Rough Cut,14000000.0,16656125.0,1980-06-19,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",1980,Adventure
The Good Dinosaur,175000000.0,331926147.0,2015-11-14,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",2015,Adventure
Black Mass,53000000.0,98837872.0,2015-09-04,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2015,Crime
Spectre,245000000.0,880674609.0,2015-10-26,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",2015,Action
Mickey's Christmas Carol,3000000.0,21000000.0,1983-10-19,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",1983,Family
Bulletproof,5000000.0,807947.0,1988-04-20,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1988,Action
Steve Jobs,30000000.0,34441873.0,2015-10-09,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2015,Drama
Macbeth,15000000.0,12601706.0,2015-08-16,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",2015,History
Vacation,31000000.0,104384188.0,2015-07-28,"[{'id': 35, 'name': 'Comedy'}]",2015,Comedy
Manglehorn,4000000.0,143101.0,2015-06-03,"[{'id': 18, 'name': 'Drama'}]",2015,Drama
Shabd,2500000.0,3100000.0,2005-02-04,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",2005,Drama
Batman v Superman: Dawn of Justice,250000000.0,873260194.0,2016-03-23,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",2016,Action
Gemma Bovery,9700000.0,154701.0,2014-09-10,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2014,Romance
Love and the City,3500000.0,9112193.0,2009-03-05,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2009,Comedy
Magic Mike XXL,14800000.0,122513057.0,2015-07-01,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",2015,Comedy
The Jungle Book,175000000.0,966550600.0,2016-04-07,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",2016,Family
Dragon Ball Z: Resurrection 'F',5000000.0,61768190.0,2015-04-18,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",2015,Action
Bombay Velvet,18000000.0,1500000.0,2015-05-15,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2015,Crime
The Man from U.N.C.L.E.,75000000.0,108145109.0,2015-08-13,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",2015,Comedy
Treehouse,3250000.0,3250000.0,2014-10-20,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",2014,Thriller
The Walk,35000000.0,61181942.0,2015-09-30,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2015,Adventure
13 Hours: The Secret Soldiers of Benghazi,50000000.0,69411370.0,2016-01-13,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",2016,Action
French Women,5000000.0,12058187.0,2014-06-04,"[{'id': 35, 'name': 'Comedy'}]",2014,Comedy
Welcome to the North,6000000.0,35000000.0,2012-01-18,"[{'id': 35, 'name': 'Comedy'}]",2012,Comedy
The Worst Christmas of My Life,6843500.0,10703234.0,2012-12-22,"[{'id': 35, 'name': 'Comedy'}]",2012,Comedy
La peggior settimana della mia vita,11000000.0,12935800.0,2011-10-27,"[{'id': 35, 'name': 'Comedy'}]",2011,Comedy
A Whole Life Ahead,5940000.0,4250000.0,2008-03-28,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2008,Romance
The Opposite Sex,3300000.0,45000.0,2014-11-08,"[{'id': 35, 'name': 'Comedy'}]",2014,Comedy
The Gallows,100000.0,42664410.0,2015-07-10,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2015,Horror
Dark Places,20000000.0,208588.0,2015-03-31,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2015,Drama
Mustang,1300000.0,250000.0,2015-06-17,"[{'id': 18, 'name': 'Drama'}]",2015,Drama
Soodhu Kavvum,310000.0,12000000.0,2013-05-01,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",2013,Comedy
Bajrangi Bhaijaan,14000000.0,98000000.0,2015-07-17,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2015,Adventure
The Revenant,135000000.0,532950503.0,2015-12-25,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",2015,Western
Irrational Man,11000000.0,27391084.0,2015-07-17,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",2015,Mystery
Baahubali: The Beginning,40000000.0,100000000.0,2015-07-10,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",2015,Action
Southpaw,30000000.0,91709827.0,2015-06-15,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",2015,Action
Sicario,30000000.0,84025816.0,2015-09-17,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2015,Action
Anomalisa,8000000.0,5659286.0,2015-12-30,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2015,Animation
Colonia,14000000.0,3621046.0,2016-02-18,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",2016,Drama
The Vatican Tapes,13000000.0,1784763.0,2015-07-24,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",2015,Thriller
The Intern,35000000.0,194564672.0,2015-09-24,"[{'id': 35, 'name': 'Comedy'}]",2015,Comedy
Love,3000000.0,249083.0,2015-07-06,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2015,Drama
Room,6000000.0,35401758.0,2015-10-16,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2015,Drama
The Gift,5000000.0,58978653.0,2015-07-30,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",2015,Thriller
The Witch,3500000.0,40423945.0,2016-02-19,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",2016,Mystery
3 Generations,5000000.0,443962.0,2016-02-11,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2016,Comedy
Zaytoun,8000000.0,42330.0,2012-10-14,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",2012,Drama
The Visit,5000000.0,98450062.0,2015-09-10,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2015,Horror
Secret in Their Eyes,19500000.0,34854990.0,2015-10-14,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",2015,Crime
Sinister 2,10000000.0,52882018.0,2015-08-19,"[{'id': 27, 'name': 'Horror'}]",2015,Horror
American Ultra,28000000.0,27139524.0,2015-08-19,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",2015,Comedy
No Escape,5000000.0,54418872.0,2015-08-26,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",2015,Action
Straight Outta Compton,28000000.0,201634991.0,2015-08-13,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",2015,Drama
Tangerine,100000.0,702354.0,2015-07-10,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2015,Comedy
Joy,60000000.0,101134059.0,2015-12-24,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2015,Drama
Iron & Blood: The Legend of Taras Bulba,25000000.0,16815892.0,2009-04-02,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2009,Drama
Victor Frankenstein,40000000.0,34227298.0,2015-11-10,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2015,Drama
Sholem Aleichem: Laughing In The Darkness,500000.0,845188.0,2012-02-24,"[{'id': 99, 'name': 'Documentary'}]",2012,Documentary
The Angrez,50000.0,300000.0,2006-06-02,"[{'id': 35, 'name': 'Comedy'}]",2006,Comedy
Captive,11180.0,24591.0,2012-09-05,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2012,Drama
Equals,16000000.0,2084628.0,2015-07-15,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",2015,Drama
Scouts Guide to the Zombie Apocalypse,15000000.0,14860766.0,2015-10-23,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",2015,Comedy
Suffragette,14000000.0,16002420.0,2015-10-16,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2015,Drama
We Are Your Friends,6000000.0,11122090.0,2015-08-26,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",2015,Drama
War Room,3000000.0,67790117.0,2015-08-28,"[{'id': 18, 'name': 'Drama'}]",2015,Drama
Legend,25000000.0,42972994.0,2015-09-09,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2015,Crime
The Danish Girl,15000000.0,64191523.0,2015-11-27,"[{'id': 18, 'name': 'Drama'}]",2015,Drama
Green Room,5000000.0,3220371.0,2016-04-15,"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2016,Horror
Beasts of No Nation,6000000.0,9077700.0,2015-09-11,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",2015,Drama
The Lady in the Van,6000000.0,41387687.0,2015-11-13,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2015,Comedy
Zid,1556288.0,1268395.0,2014-11-28,"[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",2014,Thriller
The Transporter Refueled,25000000.0,72629670.0,2015-09-03,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",2015,Thriller
La Vérité si je Mens ! 3,25496629.0,40924982.0,2012-01-31,"[{'id': 35, 'name': 'Comedy'}]",2012,Comedy
Would I Lie to You? 2,12560000.0,42700000.0,2001-02-07,"[{'id': 35, 'name': 'Comedy'}]",2001,Comedy
Knock Knock,2500000.0,6341684.0,2015-06-26,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2015,Drama
Dreaming of Space,2000000.0,696681.0,2005-06-23,"[{'id': 18, 'name': 'Drama'}]",2005,Drama
Silenced,2200000.0,31500000.0,2011-09-22,"[{'id': 18, 'name': 'Drama'}]",2011,Drama
The House of Usher,130000.0,1677.0,2007-09-11,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2007,Drama
Demolition,10000000.0,1978592.0,2016-04-06,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2016,Comedy
Our Brand Is Crisis,28000000.0,7002261.0,2015-09-11,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2015,Comedy
Agneepath,11097000.0,49028000.0,2012-01-25,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2012,Action
Cocktail,6400000.0,18800000.0,2012-07-13,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2012,Romance
The Assassin,15000000.0,632542.0,2015-08-27,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2015,Action
The Night Before,25000000.0,52395996.0,2015-11-20,"[{'id': 35, 'name': 'Comedy'}]",2015,Comedy
Everest,55000000.0,203427584.0,2015-09-10,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",2015,Adventure
Monster Hunt,40000000.0,385284817.0,2015-07-16,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",2015,Action
Spotlight,20000000.0,88346473.0,2015-11-06,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}]",2015,Drama
Son of Saul,1000000.0,1777043.0,2015-06-11,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2015,War
Pawn Sacrifice,19000000.0,5578519.0,2015-09-16,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",2015,Thriller
Hardcore Henry,10000000.0,14333790.0,2015-09-12,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",2015,Action
Burnt,20000000.0,36606743.0,2015-10-02,"[{'id': 18, 'name': 'Drama'}]",2015,Drama
